id,inner_id,mark,model,generation,configuration,complectation,url,price_rub,price_usd,price_eur,year,km_age,color,wheel,vin,pts,owners_count,section,condition,in_stock,custom,seller,address,region,city,offer_updated_at,options,engine_type,displacement,horse_power,body_type,transmission,drive_type,no_accidents,seller_id,seller_url,image_urls
5706100,1117685491-19581734,Volkswagen,Tiguan,II,Внедорожник 5 дв.,,https://auto.ru/cars/used/sale/volkswagen/tiguan/1117685491-19581734/,2050000,29457,27052,2017,106000,красный,левый,XW8**************,оригинал,3,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Свердловская область,Екатеринбург,2022-12-22 10:27:04 +0300,,бензин,1.4,150,пятидверный внедорожник,робот,полный,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6930117/eacdd7057184b869018e000bc69ed2cb/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236873/11dbf38c5729279c51c280ba36b551f7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5928404/6af2e2b8313b1abc3492764270c1d867/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4829839/1ad0e3a7af0adcbb4b309eea2b562031/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7014699/8208de6f5444692fd5f17e60f28da1f5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1924530/ec6929714d92ff22c949d6e10fbd5ecf/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236873/c4e5e357e3d0d1207a1020c16e26ccdb/1200x900""}]"
5706101,1117690489-2f5857fa,Kia,Ceed,III Рестайлинг,Хэтчбек 5 дв.,,https://auto.ru/cars/used/sale/kia/ceed/1117690489-2f5857fa/,1678000,24112,22143,2022,97,белый,левый,MX1**************,оригинал,1,USED,среднее,IN_STOCK,растаможен,РОЛЬФ Алтуфьево | Автомобили с пробегом,"Алтуфьевское шоссе, 31с8",Москва и Московская область,Москва,2023-01-31 00:45:37 +0300,,бензин,1.6,128,пятидверный хэтчбэк,автомат,передний,true,20886393,https://auto.ru/diler/cars/all/rolf_altufevo_avtomobili_s_probegom_moskva/,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165842/8ccc400d7392df9d786292afb4fbb6b1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4697556/82ec382beaa32354c729ccfbd1f25252/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2132103/c2c90707c1283906df38f3d50331fae7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2196765/0670accf89836dcb7cad1cbc71c9869c/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2188061/ca6278d4089d2fd591dd508c6afa22a9/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160241/725ff7bde24bae31aca391c5aced2fae/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2166244/b27a327c01fa0d80e4db8ef6c2546e9e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1678073/f2dbe748fe8993502331841c32bf60b5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1932125/6fa650db9c1c876034ab9039a710871f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2191938/9ed6344478cad3622a96391e9797f452/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2056813/75092ca5446ea99f16c5f1001752a56e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5275337/2276a6e719e3df050f3dd39f513d92de/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057362/ad108bab10ca43a1804304e8dbfb7054/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2069717/23a799dfc2d4026961b0f9da3cb98f08/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2092621/2659aedb10529b16e99f3b36bd304d82/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2088079/f386edc15f8a6554928b4f8933b0b3d1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4470305/c08a77f9e75de15b4c526d48d54890e4/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1568395/5945c21509d70a0f0cd91177030687ab/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167316/d6cd6a0f91414a6ea1bea3ad3fbb9aad/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162551/91c24ad9759afc804b6926ebcf5919ac/1200x900""}]"
5706105,1117688729-5b764c55,Kia,Cerato,IV Рестайлинг,Седан,Classic,https://auto.ru/cars/new/sale/kia/cerato/1117688729-5b764c55/,2304900,33120,30416,2022,,белый,левый,XWE**************,оригинал,0,NEW,среднее,IN_STOCK,растаможен,Kia Центр на Копейском,"Копейское шоссе, 33А",Челябинская область,Челябинск,2023-01-31 02:10:27 +0300,"[""multi-wheel"",""heated-wash-system"",""airbag-passenger"",""bas"",""lock"",""electro-mirrors"",""mirrors-heat"",""glonass"",""vsm"",""computer"",""seat-transformation"",""android-auto"",""wheel-power"",""fabric-seats"",""steel-wheels"",""abs"",""usb"",""spare-wheel"",""audiosystem-tv"",""front-centre-armrest"",""apple-carplay"",""rear-camera"",""drl"",""electro-window-back"",""driver-seat-updown"",""condition"",""15-inch-wheels"",""airbag-driver"",""isofix"",""electro-window-front"",""hcc"",""tyre-pressure"",""audiosystem-cd"",""front-seats-heat"",""power-child-locks-rear-doors"",""bluetooth"",""wheel-configuration2"",""wheel-configuration1"",""immo"",""12v-socket""]",бензин,1.6,128,седан,автомат,передний,false,20874957,https://auto.ru/diler/cars/all/kia_centr_na_kopeyskom_chelyabinsk/,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5234661/8e495c6e8e26825fc423cb076ac54906/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1986206/d83adccc9abd0fcff230fcfb4ee30bcb/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3690741/a60ac9a14ce875893bfc5e08fe278a7a/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2113863/9059653c88b595b65d7637be50ec9633/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1698998/ef84660f11848533805831a6aa56749b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2003768/dfc3ea8fe93817781e070309ab653eff/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1589660/30c9d3dfc097ca2c7118a4a4442ce23f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159444/a301a9d1224c82cf054e07b5497cad38/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936935/50ec347b2ebf45ca3c992619bb20fdd3/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1581437/5ce924845897a2ff86a9f84ad0e5d530/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2145130/96ce723d829ed0806bae9181fd4dcbd8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4438129/2acbcaec582b0e34c210e4e2ba925a94/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1778742/57a3f9c8a536af2b13c30a279ce03570/1200x900""}]"
5706106,1117688733-3321a187,Kia,Cerato,IV Рестайлинг,Седан,Classic,https://auto.ru/cars/new/sale/kia/cerato/1117688733-3321a187/,2304900,33120,30416,2022,,белый,левый,XWE**************,оригинал,0,NEW,среднее,IN_STOCK,растаможен,Kia Центр на Копейском,"Копейское шоссе, 33А",Челябинская область,Челябинск,2023-01-31 02:10:27 +0300,"[""multi-wheel"",""heated-wash-system"",""airbag-passenger"",""bas"",""lock"",""electro-mirrors"",""mirrors-heat"",""glonass"",""vsm"",""computer"",""seat-transformation"",""android-auto"",""wheel-power"",""fabric-seats"",""steel-wheels"",""abs"",""usb"",""spare-wheel"",""audiosystem-tv"",""front-centre-armrest"",""apple-carplay"",""rear-camera"",""drl"",""electro-window-back"",""driver-seat-updown"",""condition"",""15-inch-wheels"",""airbag-driver"",""isofix"",""electro-window-front"",""hcc"",""tyre-pressure"",""audiosystem-cd"",""front-seats-heat"",""power-child-locks-rear-doors"",""bluetooth"",""wheel-configuration2"",""wheel-configuration1"",""immo"",""12v-socket""]",бензин,1.6,128,седан,автомат,передний,false,20874957,https://auto.ru/diler/cars/all/kia_centr_na_kopeyskom_chelyabinsk/,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2091571/0e90243851fe480b4eaae20cda05f001/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162504/40cd337475df891eb1e15a4dcff31347/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2176223/239fcb924af33c864cfc54c59e2fe610/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160600/0d5665d17ec1e5c3e14f41aad2a57d78/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1633543/11f6c9fc6fb6b1b8506670303c04150f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4333712/6ee556e7cf5b039d23c9a3afb3840637/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1782919/a81c07443f6fc4ddb04daf9922ce479b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078398/5d72792b08113e877dc3b7a3d686b61c/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2073834/8bd1d9c756e3612f3ac8d7eb9e615325/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2181062/fb2f396ace5d160cce67c3fd4052762e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1987375/9d582b935669e65d7d76cc60e228cb9e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172373/93ae65cf9aa89dc7774057ca1d32e4ed/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2035927/0ed78973125742c4f908dbcbb9d9e58f/1200x900""}]"
5706107,1117688742-239a31bc,Kia,Cerato,IV Рестайлинг,Седан,Classic,https://auto.ru/cars/new/sale/kia/cerato/1117688742-239a31bc/,2304900,33120,30416,2022,,белый,левый,XWE**************,оригинал,0,NEW,среднее,IN_STOCK,растаможен,Kia Центр на Копейском,"Копейское шоссе, 33А",Челябинская область,Челябинск,2023-01-31 02:10:27 +0300,"[""multi-wheel"",""heated-wash-system"",""airbag-passenger"",""bas"",""lock"",""electro-mirrors"",""mirrors-heat"",""glonass"",""vsm"",""computer"",""seat-transformation"",""android-auto"",""wheel-power"",""fabric-seats"",""steel-wheels"",""abs"",""usb"",""spare-wheel"",""audiosystem-tv"",""front-centre-armrest"",""apple-carplay"",""rear-camera"",""drl"",""electro-window-back"",""driver-seat-updown"",""condition"",""15-inch-wheels"",""airbag-driver"",""isofix"",""electro-window-front"",""hcc"",""tyre-pressure"",""audiosystem-cd"",""front-seats-heat"",""power-child-locks-rear-doors"",""bluetooth"",""wheel-configuration2"",""wheel-configuration1"",""immo"",""12v-socket""]",бензин,1.6,128,седан,автомат,передний,false,20874957,https://auto.ru/diler/cars/all/kia_centr_na_kopeyskom_chelyabinsk/,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2173513/0966fd273bd5833f50bb191083bc297d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1894459/7f6208b0368400256268f398f85503f0/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1778510/571e730d686170e13a615ccb5a36a767/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1629149/efaad3071815b89c070405bc3c0d7945/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155280/20aab6ca6464ce6c2beb72f6d28d3625/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5232926/dd19252991855dbd8f352188604e59c0/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1942044/395a13eccf2905a36be798bae5fb3162/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2101836/7c1874da0a9b5acfe02864661a6ed085/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1723628/350df8bb22fed9dc0963f4989acf8ee6/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4373680/841ab41502b27484b9c4a0c2e1e4c10a/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159360/43ede51bc5726708011e6f51256688e6/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1987375/18aae04b71c9f60c11f8afe1274a3618/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174323/770f8542e442df8a93dcf2c9fdd95b83/1200x900""}]"
5706108,1117688711-1b6ba6e2,Kia,Cerato,IV Рестайлинг,Седан,Classic,https://auto.ru/cars/new/sale/kia/cerato/1117688711-1b6ba6e2/,2304900,33120,30416,2022,,белый,левый,XWE**************,оригинал,0,NEW,среднее,IN_STOCK,растаможен,Kia Центр на Копейском,"Копейское шоссе, 33А",Челябинская область,Челябинск,2023-01-31 02:10:26 +0300,"[""multi-wheel"",""heated-wash-system"",""airbag-passenger"",""bas"",""lock"",""electro-mirrors"",""mirrors-heat"",""glonass"",""vsm"",""computer"",""seat-transformation"",""android-auto"",""wheel-power"",""fabric-seats"",""steel-wheels"",""abs"",""usb"",""spare-wheel"",""audiosystem-tv"",""front-centre-armrest"",""apple-carplay"",""rear-camera"",""drl"",""electro-window-back"",""driver-seat-updown"",""condition"",""15-inch-wheels"",""airbag-driver"",""isofix"",""electro-window-front"",""hcc"",""tyre-pressure"",""audiosystem-cd"",""front-seats-heat"",""power-child-locks-rear-doors"",""bluetooth"",""wheel-configuration2"",""wheel-configuration1"",""immo"",""12v-socket""]",бензин,1.6,128,седан,автомат,передний,false,20874957,https://auto.ru/diler/cars/all/kia_centr_na_kopeyskom_chelyabinsk/,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1551055/89e21f4a5a92af827a7605445d96588b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1981494/f6041220a60ddbf7496faa830454634e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2133985/f6e99c163b65212b8974ad921149374e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165826/500df9c25fa97d364650b66ac544bd84/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2179969/9dd0abbacc3103fc6e8ad4ba2d085ba8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057362/5bbda48ee5580b0e4aa8fdb92e387e09/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1723628/619dbfe61e45b56ba6111e40fae6b803/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2004588/b9b0cbd12718204728a3b5088896ca1d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4762348/5414a938dbe444b3d57371ea0380fab0/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3690741/20cf9aec98952e4f1753048883b12f8b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057985/ae94d1f95f7ca1f3cc71ff06ae191d0a/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5335648/82895a60c371c5c7d65f450cd4b75f91/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1894186/a49ef5da2a58a5fee59cf17103870b6b/1200x900""}]"
5706109,1117688712-68fe09ab,Kia,Cerato,IV Рестайлинг,Седан,Classic,https://auto.ru/cars/new/sale/kia/cerato/1117688712-68fe09ab/,2304900,33120,30416,2022,,белый,левый,XWE**************,оригинал,0,NEW,среднее,IN_STOCK,растаможен,Kia Центр на Копейском,"Копейское шоссе, 33А",Челябинская область,Челябинск,2023-01-31 02:10:26 +0300,"[""multi-wheel"",""heated-wash-system"",""airbag-passenger"",""bas"",""lock"",""electro-mirrors"",""mirrors-heat"",""glonass"",""vsm"",""computer"",""seat-transformation"",""android-auto"",""wheel-power"",""fabric-seats"",""steel-wheels"",""abs"",""usb"",""spare-wheel"",""audiosystem-tv"",""front-centre-armrest"",""apple-carplay"",""rear-camera"",""drl"",""electro-window-back"",""driver-seat-updown"",""condition"",""15-inch-wheels"",""airbag-driver"",""isofix"",""electro-window-front"",""hcc"",""tyre-pressure"",""audiosystem-cd"",""front-seats-heat"",""power-child-locks-rear-doors"",""bluetooth"",""wheel-configuration2"",""wheel-configuration1"",""immo"",""12v-socket""]",бензин,1.6,128,седан,автомат,передний,false,20874957,https://auto.ru/diler/cars/all/kia_centr_na_kopeyskom_chelyabinsk/,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2130267/b995883beb934f1e1d7caf43147a5868/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5275337/81d5039469e1b6d74e17a47e9409d249/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2198920/c86061e49d75fa27b40f48c7adafcfca/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2001319/5f8e2f425abcc822952b83e7246e2f3f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1907787/e5dd6ef9ff6be9912d43e7c780ccaa16/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2154786/2f4afe61a02cad683d68ac2ae5a90ad7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078957/d3640f7755dab7852abad65210dd5538/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4365524/99f4ddab203e626c7b55c44aa117c04e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2182338/2af91585941e0269abb19a18cb3b10bf/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2141620/4d1cdef8358e6afe8a9a75ff830495ba/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2113863/a3d9e86b013c2ee7a4822fe34e410cd1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023783/d7b82c09a5e3d5d8a3ada5cb63609e86/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2003162/f019451301c8b16d33b4cfc68f3d9a77/1200x900""}]"
5706110,1117688722-86ec7e20,Kia,Cerato,IV Рестайлинг,Седан,Classic,https://auto.ru/cars/new/sale/kia/cerato/1117688722-86ec7e20/,2304900,33120,30416,2022,,белый,левый,XWE**************,оригинал,0,NEW,среднее,IN_STOCK,растаможен,Kia Центр на Копейском,"Копейское шоссе, 33А",Челябинская область,Челябинск,2023-01-31 02:10:26 +0300,"[""multi-wheel"",""heated-wash-system"",""airbag-passenger"",""bas"",""lock"",""electro-mirrors"",""mirrors-heat"",""glonass"",""vsm"",""computer"",""seat-transformation"",""android-auto"",""wheel-power"",""fabric-seats"",""steel-wheels"",""abs"",""usb"",""spare-wheel"",""audiosystem-tv"",""front-centre-armrest"",""apple-carplay"",""rear-camera"",""drl"",""electro-window-back"",""driver-seat-updown"",""condition"",""15-inch-wheels"",""airbag-driver"",""isofix"",""electro-window-front"",""hcc"",""tyre-pressure"",""audiosystem-cd"",""front-seats-heat"",""power-child-locks-rear-doors"",""bluetooth"",""wheel-configuration2"",""wheel-configuration1"",""immo"",""12v-socket""]",бензин,1.6,128,седан,автомат,передний,false,20874957,https://auto.ru/diler/cars/all/kia_centr_na_kopeyskom_chelyabinsk/,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2185781/cccb63921504629c89de3b3a81880473/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4364158/460b612fa231a1d0073372e2ee9db364/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2101836/6b6847a972e8959b5b30b69de6cbf384/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023939/7b67884b8406f4f2e06159567c65509d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2180111/5e80e8fbfe86b465989517e2f291f940/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5378276/b08477d49632888ed2f3f72c77367f19/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1707651/a600c7b31e16c84b610d3e08a2eafcd1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163955/feff58b273ef2af74f0fef23c5f298ae/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078455/4a3ae481d3afe8a10de08cbb6c6f2617/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156319/dac1a6392234223986fe2684d8eebcad/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1970610/445dec945b6c2482e741d1b2ff82e6c7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1782919/6068a3e0e6e2c3314917eb51574f3062/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165053/4c5001f6d4c88f8dfa29e645471d70de/1200x900""}]"
5706119,1117686951-c8d66d38,Haval,F7x,I,Внедорожник 5 дв.,Comfort (2019-2020),https://auto.ru/cars/used/sale/haval/f7x/1117686951-c8d66d38/,2070000,29744,27316,2020,49000,чёрный,левый,XZG**************,оригинал,3,USED,среднее,IN_STOCK,растаможен,Marat.ladiga,"улица Академика Северина, 5к1",Москва и Московская область,Москва,2023-01-08 11:52:59 +0300,"[""cruise-control"",""multi-wheel"",""airbag-passenger"",""roof-rails"",""bas"",""lock"",""electro-mirrors"",""mirrors-heat"",""glonass"",""computer"",""seat-transformation"",""android-auto"",""wheel-power"",""dha"",""fabric-seats"",""airbag-side"",""abs"",""wheel-leather"",""climate-control-1"",""asr"",""esp"",""usb"",""windcleaner-heat"",""audiopreparation"",""front-centre-armrest"",""apple-carplay"",""drl"",""steering-wheel-gear-shift-paddles"",""electro-window-back"",""reduce-spare-wheel"",""17-inch-wheels"",""driver-seat-updown"",""wheel-heat"",""park-assist-r"",""airbag-driver"",""isofix"",""aux"",""drive-mode-sys"",""electro-window-front"",""light-sensor"",""hcc"",""keyless-entry"",""alarm"",""paint-metallic"",""start-button"",""ptf"",""rain-sensor"",""tyre-pressure"",""migration-flag"",""front-seats-heat"",""bluetooth"",""wheel-configuration2"",""wheel-configuration1"",""immo"",""12v-socket""]",бензин,2.0,190,пятидверный внедорожник,робот,полный,false,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4372543/9d3469b1acc552ed8d0ad220f0af9a48/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2161514/0b539cdb39634d5d81c261b0de8728aa/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2181339/5464b273b9b97d8016ae7e5b9cf58dd4/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156482/069ae9d7b471394c0763da388ca300f2/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1907787/49d95b9c4283a53cc8b9d230b610e321/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2154714/6c4b65a579c14853b984a66b9afa9227/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2090686/1d2ed80dd6ad5b531f4793c92b7e03ed/1200x900""}]"
5706125,1117687653-fa07c607,Kia,Optima,IV,Седан,,https://auto.ru/cars/used/sale/kia/optima/1117687653-fa07c607/,2075000,29816,27382,2017,107763,белый,левый,XWE**************,оригинал,2,USED,среднее,IN_STOCK,растаможен,49570556,Федоровский,Ханты-Мансийский автономный округ - Югра,Фёдоровский,2022-12-22 14:04:10 +0300,,бензин,2.4,188,седан,автомат,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-verba/997355/2a000001710bb3ee5298211e10994bf056c8/cattouch""}]"
